employee_id,offering_start,purchase_date,salary,contribution_pct,contribution,offering_start_fmv,purchase_date_fmv,lookback_fmv,purchase_price,shares_purchased,purchase_cost,market_value_at_purchase,discount_value,cash_refunded,irs_limit_capped
E00073,2026-01-01,2026-06-30,85000.0,0.15,6375.0,186.5,200.09,186.5,158.525,40,6341.0,8003.6,1662.6,34.0,False
E00074,2026-01-01,2026-06-30,318000.0,0.1,15900.0,186.5,200.09,186.5,158.525,100,15852.5,20009.0,4156.5,47.5,False
E00076,2026-01-01,2026-06-30,103000.0,0.05,2575.0,186.5,200.09,186.5,158.525,16,2536.4,3201.44,665.04,38.6,False
E00080,2026-01-01,2026-06-30,169000.0,0.15,12675.0,186.5,200.09,186.5,158.525,79,12523.48,15807.11,3283.63,151.52,False
E00081,2026-01-01,2026-06-30,137000.0,0.1,6850.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,33.43,False
E00083,2026-01-01,2026-06-30,91000.0,0.15,6825.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,8.43,False
E00085,2026-01-01,2026-06-30,113000.0,0.15,8475.0,186.5,200.09,186.5,158.525,53,8401.83,10604.77,2202.94,73.17,False
E00086,2026-01-01,2026-06-30,186000.0,0.1,9300.0,186.5,200.09,186.5,158.525,58,9194.45,11605.22,2410.77,105.55,False
E00087,2026-01-01,2026-06-30,90000.0,0.05,2250.0,186.5,200.09,186.5,158.525,14,2219.35,2801.26,581.91,30.65,False
E00090,2026-01-01,2026-06-30,137000.0,0.05,3425.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,95.97,False
E00091,2026-01-01,2026-06-30,190000.0,0.05,4750.0,186.5,200.09,186.5,158.525,29,4597.23,5802.61,1205.38,152.77,False
E00094,2026-01-01,2026-06-30,173000.0,0.15,12975.0,186.5,200.09,186.5,158.525,81,12840.52,16207.29,3366.77,134.48,False
E00095,2026-01-01,2026-06-30,106000.0,0.1,5300.0,186.5,200.09,186.5,158.525,33,5231.32,6602.97,1371.65,68.68,False
E00096,2026-01-01,2026-06-30,80000.0,0.1,4000.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,36.88,False
E00100,2026-01-01,2026-06-30,269000.0,0.05,6725.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,66.95,False
E00105,2026-01-01,2026-06-30,156000.0,0.1,7800.0,186.5,200.09,186.5,158.525,49,7767.73,9804.41,2036.68,32.27,False
E00110,2026-01-01,2026-06-30,142000.0,0.05,3550.0,186.5,200.09,186.5,158.525,22,3487.55,4401.98,914.43,62.45,False
E00112,2026-01-01,2026-06-30,134000.0,0.05,3350.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,20.97,False
E00113,2026-01-01,2026-06-30,121000.0,0.15,9075.0,186.5,200.09,186.5,158.525,57,9035.93,11405.13,2369.2,39.07,False
E00116,2026-01-01,2026-06-30,282000.0,0.05,7050.0,186.5,200.09,186.5,158.525,44,6975.1,8803.96,1828.86,74.9,False
E00117,2026-01-01,2026-06-30,180000.0,0.05,4500.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,61.3,False
E00121,2026-01-01,2026-06-30,84000.0,0.05,2100.0,186.5,200.09,186.5,158.525,13,2060.83,2601.17,540.34,39.17,False
E00122,2026-01-01,2026-06-30,133000.0,0.15,9975.0,186.5,200.09,186.5,158.525,62,9828.55,12405.58,2577.03,146.45,False
E00124,2026-01-01,2026-06-30,153000.0,0.15,11475.0,186.5,200.09,186.5,158.525,72,11413.8,14406.48,2992.68,61.2,False
E00125,2026-01-01,2026-06-30,144000.0,0.1,7200.0,186.5,200.09,186.5,158.525,45,7133.62,9004.05,1870.43,66.38,False
E00129,2026-01-01,2026-06-30,120000.0,0.05,3000.0,186.5,200.09,186.5,158.525,18,2853.45,3601.62,748.17,146.55,False
E00132,2026-01-01,2026-06-30,81000.0,0.1,4050.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,86.88,False
E00134,2026-01-01,2026-06-30,127000.0,0.05,3175.0,186.5,200.09,186.5,158.525,20,3170.5,4001.8,831.3,4.5,False
E00135,2026-01-01,2026-06-30,109000.0,0.1,5450.0,186.5,200.09,186.5,158.525,34,5389.85,6803.06,1413.21,60.15,False
E00136,2026-01-01,2026-06-30,155000.0,0.05,3875.0,186.5,200.09,186.5,158.525,24,3804.6,4802.16,997.56,70.4,False
E00138,2026-01-01,2026-06-30,194000.0,0.1,9700.0,186.5,200.09,186.5,158.525,61,9670.02,12205.49,2535.47,29.98,False
E00139,2026-01-01,2026-06-30,292000.0,0.1,14600.0,186.5,200.09,186.5,158.525,92,14584.3,18408.28,3823.98,15.7,False
E00140,2026-01-01,2026-06-30,248000.0,0.1,12400.0,186.5,200.09,186.5,158.525,78,12364.95,15607.02,3242.07,35.05,False
E00141,2026-01-01,2026-06-30,242000.0,0.15,18150.0,186.5,200.09,186.5,158.525,114,18071.85,22810.26,4738.41,78.15,False
E00143,2026-01-01,2026-06-30,101000.0,0.05,2525.0,186.5,200.09,186.5,158.525,15,2377.88,3001.35,623.47,147.12,False
E00144,2026-01-01,2026-06-30,134000.0,0.1,6700.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,41.95,False
E00146,2026-01-01,2026-06-30,219000.0,0.15,16425.0,186.5,200.09,186.5,158.525,103,16328.08,20609.27,4281.19,96.92,False
E00149,2026-01-01,2026-06-30,341000.0,0.15,25575.0,186.5,200.09,186.5,158.525,134,21242.35,26812.06,5569.71,4332.65,True
E00150,2026-01-01,2026-06-30,178000.0,0.1,8900.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,22.6,False
E00151,2026-01-01,2026-06-30,128000.0,0.15,9600.0,186.5,200.09,186.5,158.525,60,9511.5,12005.4,2493.9,88.5,False
E00155,2026-01-01,2026-06-30,129000.0,0.15,9675.0,186.5,200.09,186.5,158.525,61,9670.02,12205.49,2535.47,4.98,False
E00156,2026-01-01,2026-06-30,284000.0,0.1,14200.0,186.5,200.09,186.5,158.525,89,14108.73,17808.01,3699.28,91.27,False
E00158,2026-01-01,2026-06-30,146000.0,0.1,7300.0,186.5,200.09,186.5,158.525,46,7292.15,9204.14,1911.99,7.85,False
E00161,2026-01-01,2026-06-30,116000.0,0.05,2900.0,186.5,200.09,186.5,158.525,18,2853.45,3601.62,748.17,46.55,False
E00162,2026-01-01,2026-06-30,211000.0,0.05,5275.0,186.5,200.09,186.5,158.525,33,5231.32,6602.97,1371.65,43.68,False
E00165,2026-01-01,2026-06-30,194000.0,0.1,9700.0,186.5,200.09,186.5,158.525,61,9670.02,12205.49,2535.47,29.98,False
E00166,2026-01-01,2026-06-30,157000.0,0.1,7850.0,186.5,200.09,186.5,158.525,49,7767.73,9804.41,2036.68,82.27,False
E00170,2026-01-01,2026-06-30,95000.0,0.05,2375.0,186.5,200.09,186.5,158.525,14,2219.35,2801.26,581.91,155.65,False
E00171,2026-01-01,2026-06-30,162000.0,0.1,8100.0,186.5,200.09,186.5,158.525,51,8084.78,10204.59,2119.81,15.22,False
E00173,2026-01-01,2026-06-30,166000.0,0.1,8300.0,186.5,200.09,186.5,158.525,52,8243.3,10404.68,2161.38,56.7,False
E00176,2026-01-01,2026-06-30,179000.0,0.05,4475.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,36.3,False
E00177,2026-01-01,2026-06-30,363000.0,0.05,9075.0,186.5,200.09,186.5,158.525,57,9035.93,11405.13,2369.2,39.07,False
E00178,2026-01-01,2026-06-30,133000.0,0.1,6650.0,186.5,200.09,186.5,158.525,41,6499.53,8203.69,1704.16,150.47,False
E00179,2026-01-01,2026-06-30,128000.0,0.05,3200.0,186.5,200.09,186.5,158.525,20,3170.5,4001.8,831.3,29.5,False
E00183,2026-01-01,2026-06-30,167000.0,0.15,12525.0,186.5,200.09,186.5,158.525,79,12523.48,15807.11,3283.63,1.52,False
E00187,2026-01-01,2026-06-30,133000.0,0.15,9975.0,186.5,200.09,186.5,158.525,62,9828.55,12405.58,2577.03,146.45,False
E00188,2026-01-01,2026-06-30,82000.0,0.15,6150.0,186.5,200.09,186.5,158.525,38,6023.95,7603.42,1579.47,126.05,False
E00190,2026-01-01,2026-06-30,158000.0,0.05,3950.0,186.5,200.09,186.5,158.525,24,3804.6,4802.16,997.56,145.4,False
E00193,2026-01-01,2026-06-30,91000.0,0.1,4550.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,111.3,False
E00195,2026-01-01,2026-06-30,263000.0,0.1,13150.0,186.5,200.09,186.5,158.525,82,12999.05,16407.38,3408.33,150.95,False
E00197,2026-01-01,2026-06-30,103000.0,0.15,7725.0,186.5,200.09,186.5,158.525,48,7609.2,9604.32,1995.12,115.8,False
E00199,2026-01-01,2026-06-30,175000.0,0.15,13125.0,186.5,200.09,186.5,158.525,82,12999.05,16407.38,3408.33,125.95,False
E00201,2026-01-01,2026-06-30,135000.0,0.05,3375.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,45.97,False
E00203,2026-01-01,2026-06-30,131000.0,0.1,6550.0,186.5,200.09,186.5,158.525,41,6499.53,8203.69,1704.16,50.47,False
E00208,2026-01-01,2026-06-30,112000.0,0.1,5600.0,186.5,200.09,186.5,158.525,35,5548.38,7003.15,1454.77,51.62,False
E00210,2026-01-01,2026-06-30,221000.0,0.05,5525.0,186.5,200.09,186.5,158.525,34,5389.85,6803.06,1413.21,135.15,False
E00212,2026-01-01,2026-06-30,81000.0,0.1,4050.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,86.88,False
E00215,2026-01-01,2026-06-30,91000.0,0.1,4550.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,111.3,False
E00217,2026-01-01,2026-06-30,187000.0,0.05,4675.0,186.5,200.09,186.5,158.525,29,4597.23,5802.61,1205.38,77.77,False
E00220,2026-01-01,2026-06-30,161000.0,0.05,4025.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,61.88,False
E00223,2026-01-01,2026-06-30,97000.0,0.1,4850.0,186.5,200.09,186.5,158.525,30,4755.75,6002.7,1246.95,94.25,False
E00224,2026-01-01,2026-06-30,114000.0,0.1,5700.0,186.5,200.09,186.5,158.525,35,5548.38,7003.15,1454.77,151.62,False
E00225,2026-01-01,2026-06-30,96000.0,0.1,4800.0,186.5,200.09,186.5,158.525,30,4755.75,6002.7,1246.95,44.25,False
E00227,2026-01-01,2026-06-30,176000.0,0.1,8800.0,186.5,200.09,186.5,158.525,55,8718.88,11004.95,2286.07,81.12,False
E00229,2026-01-01,2026-06-30,117000.0,0.1,5850.0,186.5,200.09,186.5,158.525,36,5706.9,7203.24,1496.34,143.1,False
E00230,2026-01-01,2026-06-30,126000.0,0.05,3150.0,186.5,200.09,186.5,158.525,19,3011.97,3801.71,789.74,138.03,False
E00231,2026-01-01,2026-06-30,252000.0,0.05,6300.0,186.5,200.09,186.5,158.525,39,6182.48,7803.51,1621.03,117.52,False
E00235,2026-01-01,2026-06-30,119000.0,0.15,8925.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,47.6,False
E00238,2026-01-01,2026-06-30,127000.0,0.1,6350.0,186.5,200.09,186.5,158.525,40,6341.0,8003.6,1662.6,9.0,False
E00241,2026-01-01,2026-06-30,86000.0,0.1,4300.0,186.5,200.09,186.5,158.525,27,4280.18,5402.43,1122.25,19.82,False
E00242,2026-01-01,2026-06-30,129000.0,0.1,6450.0,186.5,200.09,186.5,158.525,40,6341.0,8003.6,1662.6,109.0,False
E00246,2026-01-01,2026-06-30,111000.0,0.1,5550.0,186.5,200.09,186.5,158.525,35,5548.38,7003.15,1454.77,1.62,False
E00247,2026-01-01,2026-06-30,153000.0,0.15,11475.0,186.5,200.09,186.5,158.525,72,11413.8,14406.48,2992.68,61.2,False
E00248,2026-01-01,2026-06-30,162000.0,0.15,12150.0,186.5,200.09,186.5,158.525,76,12047.9,15206.84,3158.94,102.1,False
E00250,2026-01-01,2026-06-30,113000.0,0.05,2825.0,186.5,200.09,186.5,158.525,17,2694.93,3401.53,706.6,130.07,False
E00252,2026-01-01,2026-06-30,135000.0,0.1,6750.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,91.95,False
E00255,2026-01-01,2026-06-30,126000.0,0.1,6300.0,186.5,200.09,186.5,158.525,39,6182.48,7803.51,1621.03,117.52,False
E00257,2026-01-01,2026-06-30,137000.0,0.15,10275.0,186.5,200.09,186.5,158.525,64,10145.6,12805.76,2660.16,129.4,False
E00258,2026-01-01,2026-06-30,124000.0,0.05,3100.0,186.5,200.09,186.5,158.525,19,3011.97,3801.71,789.74,88.03,False
E00259,2026-01-01,2026-06-30,128000.0,0.15,9600.0,186.5,200.09,186.5,158.525,60,9511.5,12005.4,2493.9,88.5,False
E00260,2026-01-01,2026-06-30,148000.0,0.15,11100.0,186.5,200.09,186.5,158.525,70,11096.75,14006.3,2909.55,3.25,False
E00267,2026-01-01,2026-06-30,132000.0,0.15,9900.0,186.5,200.09,186.5,158.525,62,9828.55,12405.58,2577.03,71.45,False
E00268,2026-01-01,2026-06-30,136000.0,0.1,6800.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,141.95,False
E00272,2026-01-01,2026-06-30,99000.0,0.1,4950.0,186.5,200.09,186.5,158.525,31,4914.28,6202.79,1288.51,35.72,False
E00273,2026-01-01,2026-06-30,227000.0,0.1,11350.0,186.5,200.09,186.5,158.525,71,11255.27,14206.39,2951.12,94.73,False
E00275,2026-01-01,2026-06-30,278000.0,0.15,20850.0,186.5,200.09,186.5,158.525,131,20766.78,26211.79,5445.01,83.22,False
E00276,2026-01-01,2026-06-30,100000.0,0.15,7500.0,186.5,200.09,186.5,158.525,47,7450.68,9404.23,1953.55,49.32,False
E00278,2026-01-01,2026-06-30,114000.0,0.05,2850.0,186.5,200.09,186.5,158.525,17,2694.93,3401.53,706.6,155.07,False
E00279,2026-01-01,2026-06-30,150000.0,0.15,11250.0,186.5,200.09,186.5,158.525,70,11096.75,14006.3,2909.55,153.25,False
E00281,2026-01-01,2026-06-30,138000.0,0.1,6900.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,83.43,False
E00285,2026-01-01,2026-06-30,153000.0,0.05,3825.0,186.5,200.09,186.5,158.525,24,3804.6,4802.16,997.56,20.4,False
E00286,2026-01-01,2026-06-30,165000.0,0.05,4125.0,186.5,200.09,186.5,158.525,26,4121.65,5202.34,1080.69,3.35,False
E00287,2026-01-01,2026-06-30,134000.0,0.1,6700.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,41.95,False
E00289,2026-01-01,2026-06-30,92000.0,0.1,4600.0,186.5,200.09,186.5,158.525,29,4597.23,5802.61,1205.38,2.77,False
E00290,2026-01-01,2026-06-30,227000.0,0.15,17025.0,186.5,200.09,186.5,158.525,107,16962.17,21409.63,4447.46,62.83,False
E00295,2026-01-01,2026-06-30,170000.0,0.05,4250.0,186.5,200.09,186.5,158.525,26,4121.65,5202.34,1080.69,128.35,False
E00297,2026-01-01,2026-06-30,181000.0,0.1,9050.0,186.5,200.09,186.5,158.525,57,9035.93,11405.13,2369.2,14.07,False
E00299,2026-01-01,2026-06-30,142000.0,0.15,10650.0,186.5,200.09,186.5,158.525,67,10621.18,13406.03,2784.85,28.82,False
E00300,2026-01-01,2026-06-30,135000.0,0.05,3375.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,45.97,False
E00301,2026-01-01,2026-06-30,117000.0,0.1,5850.0,186.5,200.09,186.5,158.525,36,5706.9,7203.24,1496.34,143.1,False
E00303,2026-01-01,2026-06-30,144000.0,0.05,3600.0,186.5,200.09,186.5,158.525,22,3487.55,4401.98,914.43,112.45,False
E00305,2026-01-01,2026-06-30,174000.0,0.15,13050.0,186.5,200.09,186.5,158.525,82,12999.05,16407.38,3408.33,50.95,False
E00306,2026-01-01,2026-06-30,264000.0,0.05,6600.0,186.5,200.09,186.5,158.525,41,6499.53,8203.69,1704.16,100.47,False
E00307,2026-01-01,2026-06-30,288000.0,0.1,14400.0,186.5,200.09,186.5,158.525,90,14267.25,18008.1,3740.85,132.75,False
E00308,2026-01-01,2026-06-30,205000.0,0.1,10250.0,186.5,200.09,186.5,158.525,64,10145.6,12805.76,2660.16,104.4,False
E00312,2026-01-01,2026-06-30,184000.0,0.05,4600.0,186.5,200.09,186.5,158.525,29,4597.23,5802.61,1205.38,2.77,False
E00315,2026-01-01,2026-06-30,144000.0,0.1,7200.0,186.5,200.09,186.5,158.525,45,7133.62,9004.05,1870.43,66.38,False
E00317,2026-01-01,2026-06-30,96000.0,0.15,7200.0,186.5,200.09,186.5,158.525,45,7133.62,9004.05,1870.43,66.38,False
E00318,2026-01-01,2026-06-30,120000.0,0.15,9000.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,122.6,False
E00319,2026-01-01,2026-06-30,107000.0,0.05,2675.0,186.5,200.09,186.5,158.525,16,2536.4,3201.44,665.04,138.6,False
E00323,2026-01-01,2026-06-30,150000.0,0.1,7500.0,186.5,200.09,186.5,158.525,47,7450.68,9404.23,1953.55,49.32,False
E00328,2026-01-01,2026-06-30,174000.0,0.1,8700.0,186.5,200.09,186.5,158.525,54,8560.35,10804.86,2244.51,139.65,False
E00332,2026-01-01,2026-06-30,189000.0,0.1,9450.0,186.5,200.09,186.5,158.525,59,9352.98,11805.31,2452.33,97.02,False
E00336,2026-01-01,2026-06-30,199000.0,0.1,9950.0,186.5,200.09,186.5,158.525,62,9828.55,12405.58,2577.03,121.45,False
E00337,2026-01-01,2026-06-30,88000.0,0.05,2200.0,186.5,200.09,186.5,158.525,13,2060.83,2601.17,540.34,139.17,False
E00339,2026-01-01,2026-06-30,149000.0,0.05,3725.0,186.5,200.09,186.5,158.525,23,3646.08,4602.07,955.99,78.92,False
E00344,2026-01-01,2026-06-30,100000.0,0.05,2500.0,186.5,200.09,186.5,158.525,15,2377.88,3001.35,623.47,122.12,False
E00346,2026-01-01,2026-06-30,137000.0,0.05,3425.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,95.97,False
E00347,2026-01-01,2026-06-30,121000.0,0.1,6050.0,186.5,200.09,186.5,158.525,38,6023.95,7603.42,1579.47,26.05,False
E00353,2026-01-01,2026-06-30,89000.0,0.1,4450.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,11.3,False
E00355,2026-01-01,2026-06-30,199000.0,0.05,4975.0,186.5,200.09,186.5,158.525,31,4914.28,6202.79,1288.51,60.72,False
E00356,2026-01-01,2026-06-30,180000.0,0.05,4500.0,186.5,200.09,186.5,158.525,28,4438.7,5602.52,1163.82,61.3,False
E00357,2026-01-01,2026-06-30,309000.0,0.1,15450.0,186.5,200.09,186.5,158.525,97,15376.93,19408.73,4031.8,73.07,False
E00361,2026-01-01,2026-06-30,172000.0,0.1,8600.0,186.5,200.09,186.5,158.525,54,8560.35,10804.86,2244.51,39.65,False
E00367,2026-01-01,2026-06-30,119000.0,0.15,8925.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,47.6,False
E00368,2026-01-01,2026-06-30,159000.0,0.1,7950.0,186.5,200.09,186.5,158.525,50,7926.25,10004.5,2078.25,23.75,False
E00369,2026-01-01,2026-06-30,236000.0,0.1,11800.0,186.5,200.09,186.5,158.525,74,11730.85,14806.66,3075.81,69.15,False
E00373,2026-01-01,2026-06-30,144000.0,0.05,3600.0,186.5,200.09,186.5,158.525,22,3487.55,4401.98,914.43,112.45,False
E00374,2026-01-01,2026-06-30,194000.0,0.1,9700.0,186.5,200.09,186.5,158.525,61,9670.02,12205.49,2535.47,29.98,False
E00375,2026-01-01,2026-06-30,139000.0,0.1,6950.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,133.43,False
E00377,2026-01-01,2026-06-30,171000.0,0.15,12825.0,186.5,200.09,186.5,158.525,80,12682.0,16007.2,3325.2,143.0,False
E00379,2026-01-01,2026-06-30,158000.0,0.1,7900.0,186.5,200.09,186.5,158.525,49,7767.73,9804.41,2036.68,132.27,False
E00386,2026-01-01,2026-06-30,86000.0,0.05,2150.0,186.5,200.09,186.5,158.525,13,2060.83,2601.17,540.34,89.17,False
E00387,2026-01-01,2026-06-30,137000.0,0.1,6850.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,33.43,False
E00388,2026-01-01,2026-06-30,138000.0,0.1,6900.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,83.43,False
E00394,2026-01-01,2026-06-30,317000.0,0.05,7925.0,186.5,200.09,186.5,158.525,49,7767.73,9804.41,2036.68,157.27,False
E00401,2026-01-01,2026-06-30,225000.0,0.1,11250.0,186.5,200.09,186.5,158.525,70,11096.75,14006.3,2909.55,153.25,False
E00402,2026-01-01,2026-06-30,179000.0,0.1,8950.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,72.6,False
E00404,2026-01-01,2026-06-30,219000.0,0.1,10950.0,186.5,200.09,186.5,158.525,69,10938.23,13806.21,2867.98,11.77,False
E00405,2026-01-01,2026-06-30,138000.0,0.05,3450.0,186.5,200.09,186.5,158.525,21,3329.03,4201.89,872.86,120.97,False
E00406,2026-01-01,2026-06-30,126000.0,0.05,3150.0,186.5,200.09,186.5,158.525,19,3011.97,3801.71,789.74,138.03,False
E00408,2026-01-01,2026-06-30,193000.0,0.15,14475.0,186.5,200.09,186.5,158.525,91,14425.77,18208.19,3782.42,49.23,False
E00410,2026-01-01,2026-06-30,150000.0,0.05,3750.0,186.5,200.09,186.5,158.525,23,3646.08,4602.07,955.99,103.92,False
E00412,2026-01-01,2026-06-30,132000.0,0.15,9900.0,186.5,200.09,186.5,158.525,62,9828.55,12405.58,2577.03,71.45,False
E00413,2026-01-01,2026-06-30,212000.0,0.1,10600.0,186.5,200.09,186.5,158.525,66,10462.65,13205.94,2743.29,137.35,False
E00416,2026-01-01,2026-06-30,133000.0,0.05,3325.0,186.5,200.09,186.5,158.525,20,3170.5,4001.8,831.3,154.5,False
E00418,2026-01-01,2026-06-30,152000.0,0.1,7600.0,186.5,200.09,186.5,158.525,47,7450.68,9404.23,1953.55,149.32,False
E00425,2026-01-01,2026-06-30,157000.0,0.15,11775.0,186.5,200.09,186.5,158.525,74,11730.85,14806.66,3075.81,44.15,False
E00427,2026-01-01,2026-06-30,143000.0,0.05,3575.0,186.5,200.09,186.5,158.525,22,3487.55,4401.98,914.43,87.45,False
E00430,2026-01-01,2026-06-30,241000.0,0.05,6025.0,186.5,200.09,186.5,158.525,38,6023.95,7603.42,1579.47,1.05,False
E00431,2026-01-01,2026-06-30,203000.0,0.15,15225.0,186.5,200.09,186.5,158.525,96,15218.4,19208.64,3990.24,6.6,False
E00432,2026-01-01,2026-06-30,138000.0,0.1,6900.0,186.5,200.09,186.5,158.525,43,6816.57,8603.87,1787.3,83.43,False
E00434,2026-01-01,2026-06-30,104000.0,0.05,2600.0,186.5,200.09,186.5,158.525,16,2536.4,3201.44,665.04,63.6,False
E00436,2026-01-01,2026-06-30,163000.0,0.1,8150.0,186.5,200.09,186.5,158.525,51,8084.78,10204.59,2119.81,65.22,False
E00437,2026-01-01,2026-06-30,164000.0,0.15,12300.0,186.5,200.09,186.5,158.525,77,12206.43,15406.93,3200.5,93.57,False
E00441,2026-01-01,2026-06-30,127000.0,0.1,6350.0,186.5,200.09,186.5,158.525,40,6341.0,8003.6,1662.6,9.0,False
E00445,2026-01-01,2026-06-30,125000.0,0.1,6250.0,186.5,200.09,186.5,158.525,39,6182.48,7803.51,1621.03,67.52,False
E00447,2026-01-01,2026-06-30,148000.0,0.1,7400.0,186.5,200.09,186.5,158.525,46,7292.15,9204.14,1911.99,107.85,False
E00448,2026-01-01,2026-06-30,221000.0,0.05,5525.0,186.5,200.09,186.5,158.525,34,5389.85,6803.06,1413.21,135.15,False
E00449,2026-01-01,2026-06-30,149000.0,0.05,3725.0,186.5,200.09,186.5,158.525,23,3646.08,4602.07,955.99,78.92,False
E00456,2026-01-01,2026-06-30,234000.0,0.05,5850.0,186.5,200.09,186.5,158.525,36,5706.9,7203.24,1496.34,143.1,False
E00458,2026-01-01,2026-06-30,86000.0,0.05,2150.0,186.5,200.09,186.5,158.525,13,2060.83,2601.17,540.34,89.17,False
E00460,2026-01-01,2026-06-30,95000.0,0.05,2375.0,186.5,200.09,186.5,158.525,14,2219.35,2801.26,581.91,155.65,False
E00461,2026-01-01,2026-06-30,135000.0,0.1,6750.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,91.95,False
E00463,2026-01-01,2026-06-30,107000.0,0.15,8025.0,186.5,200.09,186.5,158.525,50,7926.25,10004.5,2078.25,98.75,False
E00467,2026-01-01,2026-06-30,126000.0,0.05,3150.0,186.5,200.09,186.5,158.525,19,3011.97,3801.71,789.74,138.03,False
E00471,2026-01-01,2026-06-30,136000.0,0.15,10200.0,186.5,200.09,186.5,158.525,64,10145.6,12805.76,2660.16,54.4,False
E00474,2026-01-01,2026-06-30,97000.0,0.15,7275.0,186.5,200.09,186.5,158.525,45,7133.62,9004.05,1870.43,141.38,False
E00476,2026-01-01,2026-06-30,125000.0,0.1,6250.0,186.5,200.09,186.5,158.525,39,6182.48,7803.51,1621.03,67.52,False
E00479,2026-01-01,2026-06-30,175000.0,0.05,4375.0,186.5,200.09,186.5,158.525,27,4280.18,5402.43,1122.25,94.82,False
E00480,2026-01-01,2026-06-30,178000.0,0.1,8900.0,186.5,200.09,186.5,158.525,56,8877.4,11205.04,2327.64,22.6,False
E00481,2026-01-01,2026-06-30,134000.0,0.1,6700.0,186.5,200.09,186.5,158.525,42,6658.05,8403.78,1745.73,41.95,False
E00482,2026-01-01,2026-06-30,154000.0,0.15,11550.0,186.5,200.09,186.5,158.525,72,11413.8,14406.48,2992.68,136.2,False
E00484,2026-01-01,2026-06-30,102000.0,0.1,5100.0,186.5,200.09,186.5,158.525,32,5072.8,6402.88,1330.08,27.2,False
E00487,2026-01-01,2026-06-30,159000.0,0.05,3975.0,186.5,200.09,186.5,158.525,25,3963.12,5002.25,1039.13,11.88,False
E00497,2026-01-01,2026-06-30,185000.0,0.1,9250.0,186.5,200.09,186.5,158.525,58,9194.45,11605.22,2410.77,55.55,False
E00498,2026-01-01,2026-06-30,168000.0,0.15,12600.0,186.5,200.09,186.5,158.525,79,12523.48,15807.11,3283.63,76.52,False
E00499,2026-01-01,2026-06-30,181000.0,0.1,9050.0,186.5,200.09,186.5,158.525,57,9035.93,11405.13,2369.2,14.07,False
