grant_id,employee_id,tranche,vest_date,shares,status
G000035,E00012,16,2026-12-15,15,UNVESTED
G000036,E00012,1,2024-03-15,6,VESTED
G000036,E00012,2,2024-06-15,6,VESTED
G000036,E00012,3,2024-09-15,6,VESTED
G000036,E00012,4,2024-12-15,6,VESTED
G000036,E00012,5,2025-03-15,6,VESTED
G000036,E00012,6,2025-06-15,6,VESTED
G000036,E00012,7,2025-09-15,6,VESTED
G000036,E00012,8,2025-12-15,6,VESTED
G000036,E00012,9,2026-03-15,6,VESTED
G000036,E00012,10,2026-06-15,6,VESTED
G000036,E00012,11,2026-09-15,6,VESTED
G000036,E00012,12,2026-12-15,6,UNVESTED
G000036,E00012,13,2027-03-15,6,UNVESTED
G000036,E00012,14,2027-06-15,6,UNVESTED
G000036,E00012,15,2027-09-15,6,UNVESTED
G000036,E00012,16,2027-12-15,10,UNVESTED
G000037,E00012,1,2025-03-15,6,VESTED
G000037,E00012,2,2025-06-15,6,VESTED
G000037,E00012,3,2025-09-15,6,VESTED
G000037,E00012,4,2025-12-15,6,VESTED
G000037,E00012,5,2026-03-15,6,VESTED
G000037,E00012,6,2026-06-15,6,VESTED
G000037,E00012,7,2026-09-15,6,VESTED
G000037,E00012,8,2026-12-15,6,UNVESTED
G000037,E00012,9,2027-03-15,6,UNVESTED
G000037,E00012,10,2027-06-15,6,UNVESTED
G000037,E00012,11,2027-09-15,6,UNVESTED
G000037,E00012,12,2027-12-15,6,UNVESTED
G000037,E00012,13,2028-03-15,6,UNVESTED
G000037,E00012,14,2028-06-15,6,UNVESTED
G000037,E00012,15,2028-09-15,6,UNVESTED
G000037,E00012,16,2028-12-15,20,UNVESTED
G000038,E00012,1,2026-03-15,8,VESTED
G000038,E00012,2,2026-06-15,8,VESTED
G000038,E00012,3,2026-09-15,8,VESTED
G000038,E00012,4,2026-12-15,8,UNVESTED
G000038,E00012,5,2027-03-15,8,UNVESTED
G000038,E00012,6,2027-06-15,8,UNVESTED
G000038,E00012,7,2027-09-15,8,UNVESTED
G000038,E00012,8,2027-12-15,8,UNVESTED
G000038,E00012,9,2028-03-15,8,UNVESTED
G000038,E00012,10,2028-06-15,8,UNVESTED
G000038,E00012,11,2028-09-15,8,UNVESTED
G000038,E00012,12,2028-12-15,8,UNVESTED
G000038,E00012,13,2029-03-15,8,UNVESTED
G000038,E00012,14,2029-06-15,8,UNVESTED
G000038,E00012,15,2029-09-15,8,UNVESTED
G000038,E00012,16,2029-12-15,20,UNVESTED
G000039,E00013,1,2022-06-15,100,VESTED
G000039,E00013,2,2022-09-15,100,VESTED
G000039,E00013,3,2022-12-15,100,VESTED
G000039,E00013,4,2023-03-15,100,VESTED
G000039,E00013,5,2023-06-15,100,VESTED
G000039,E00013,6,2023-09-15,100,VESTED
G000039,E00013,7,2023-12-15,100,VESTED
G000039,E00013,8,2024-03-15,100,VESTED
G000039,E00013,9,2024-06-15,100,VESTED
G000039,E00013,10,2024-09-15,100,VESTED
G000039,E00013,11,2024-12-15,100,VESTED
G000039,E00013,12,2025-03-15,100,VESTED
G000039,E00013,13,2025-06-15,100,VESTED
G000039,E00013,14,2025-09-15,100,VESTED
G000039,E00013,15,2025-12-15,100,VESTED
G000039,E00013,16,2026-03-15,110,VESTED
G000040,E00013,1,2023-03-15,48,VESTED
G000040,E00013,2,2023-06-15,48,VESTED
G000040,E00013,3,2023-09-15,48,VESTED
G000040,E00013,4,2023-12-15,48,VESTED
G000040,E00013,5,2024-03-15,48,VESTED
G000040,E00013,6,2024-06-15,48,VESTED
G000040,E00013,7,2024-09-15,48,VESTED
G000040,E00013,8,2024-12-15,48,VESTED
G000040,E00013,9,2025-03-15,48,VESTED
G000040,E00013,10,2025-06-15,48,VESTED
G000040,E00013,11,2025-09-15,48,VESTED
G000040,E00013,12,2025-12-15,48,VESTED
G000040,E00013,13,2026-03-15,48,VESTED
G000040,E00013,14,2026-06-15,48,VESTED
G000040,E00013,15,2026-09-15,48,VESTED
G000040,E00013,16,2026-12-15,60,UNVESTED
G000041,E00013,1,2024-03-15,30,VESTED
G000041,E00013,2,2024-06-15,30,VESTED
G000041,E00013,3,2024-09-15,30,VESTED
G000041,E00013,4,2024-12-15,30,VESTED
G000041,E00013,5,2025-03-15,30,VESTED
G000041,E00013,6,2025-06-15,30,VESTED
G000041,E00013,7,2025-09-15,30,VESTED
G000041,E00013,8,2025-12-15,30,VESTED
G000041,E00013,9,2026-03-15,30,VESTED
G000041,E00013,10,2026-06-15,30,VESTED
G000041,E00013,11,2026-09-15,30,VESTED
G000041,E00013,12,2026-12-15,30,UNVESTED
G000041,E00013,13,2027-03-15,30,UNVESTED
G000041,E00013,14,2027-06-15,30,UNVESTED
G000041,E00013,15,2027-09-15,30,UNVESTED
G000041,E00013,16,2027-12-15,30,UNVESTED
G000042,E00013,1,2025-03-15,48,VESTED
G000042,E00013,2,2025-06-15,48,VESTED
G000042,E00013,3,2025-09-15,48,VESTED
G000042,E00013,4,2025-12-15,48,VESTED
G000042,E00013,5,2026-03-15,48,VESTED
G000042,E00013,6,2026-06-15,48,VESTED
G000042,E00013,7,2026-09-15,48,VESTED
G000042,E00013,8,2026-12-15,48,UNVESTED
G000042,E00013,9,2027-03-15,48,UNVESTED
G000042,E00013,10,2027-06-15,48,UNVESTED
G000042,E00013,11,2027-09-15,48,UNVESTED
G000042,E00013,12,2027-12-15,48,UNVESTED
G000042,E00013,13,2028-03-15,48,UNVESTED
G000042,E00013,14,2028-06-15,48,UNVESTED
G000042,E00013,15,2028-09-15,48,UNVESTED
G000042,E00013,16,2028-12-15,60,UNVESTED
G000043,E00013,1,2026-03-15,43,VESTED
G000043,E00013,2,2026-06-15,43,VESTED
G000043,E00013,3,2026-09-15,43,VESTED
G000043,E00013,4,2026-12-15,43,UNVESTED
G000043,E00013,5,2027-03-15,43,UNVESTED
G000043,E00013,6,2027-06-15,43,UNVESTED
G000043,E00013,7,2027-09-15,43,UNVESTED
G000043,E00013,8,2027-12-15,43,UNVESTED
G000043,E00013,9,2028-03-15,43,UNVESTED
G000043,E00013,10,2028-06-15,43,UNVESTED
G000043,E00013,11,2028-09-15,43,UNVESTED
G000043,E00013,12,2028-12-15,43,UNVESTED
G000043,E00013,13,2029-03-15,43,UNVESTED
G000043,E00013,14,2029-06-15,43,UNVESTED
G000043,E00013,15,2029-09-15,43,UNVESTED
G000043,E00013,16,2029-12-15,55,UNVESTED
G000044,E00014,1,2025-06-15,97,VESTED
G000044,E00014,2,2025-09-15,97,VESTED
G000044,E00014,3,2025-12-15,97,VESTED
G000044,E00014,4,2026-03-15,97,VESTED
G000044,E00014,5,2026-06-15,97,VESTED
G000044,E00014,6,2026-09-15,97,VESTED
G000044,E00014,7,2026-12-15,97,UNVESTED
G000044,E00014,8,2027-03-15,97,UNVESTED
G000044,E00014,9,2027-06-15,97,UNVESTED
G000044,E00014,10,2027-09-15,97,UNVESTED
G000044,E00014,11,2027-12-15,97,UNVESTED
G000044,E00014,12,2028-03-15,97,UNVESTED
G000044,E00014,13,2028-06-15,97,UNVESTED
G000044,E00014,14,2028-09-15,97,UNVESTED
G000044,E00014,15,2028-12-15,97,UNVESTED
G000044,E00014,16,2029-03-15,105,UNVESTED
G000045,E00014,1,2026-03-15,41,VESTED
G000045,E00014,2,2026-06-15,41,VESTED
G000045,E00014,3,2026-09-15,41,VESTED
G000045,E00014,4,2026-12-15,41,UNVESTED
G000045,E00014,5,2027-03-15,41,UNVESTED
G000045,E00014,6,2027-06-15,41,UNVESTED
G000045,E00014,7,2027-09-15,41,UNVESTED
G000045,E00014,8,2027-12-15,41,UNVESTED
G000045,E00014,9,2028-03-15,41,UNVESTED
G000045,E00014,10,2028-06-15,41,UNVESTED
G000045,E00014,11,2028-09-15,41,UNVESTED
G000045,E00014,12,2028-12-15,41,UNVESTED
G000045,E00014,13,2029-03-15,41,UNVESTED
G000045,E00014,14,2029-06-15,41,UNVESTED
G000045,E00014,15,2029-09-15,41,UNVESTED
G000045,E00014,16,2029-12-15,55,UNVESTED
G000046,E00015,1,2021-09-15,36,VESTED
G000046,E00015,2,2021-12-15,36,VESTED
G000046,E00015,3,2022-03-15,36,VESTED
G000046,E00015,4,2022-06-15,36,VESTED
G000046,E00015,5,2022-09-15,36,VESTED
G000046,E00015,6,2022-12-15,36,VESTED
G000046,E00015,7,2023-03-15,36,VESTED
G000046,E00015,8,2023-06-15,36,VESTED
G000046,E00015,9,2023-09-15,36,VESTED
G000046,E00015,10,2023-12-15,36,VESTED
G000046,E00015,11,2024-03-15,36,VESTED
G000046,E00015,12,2024-06-15,36,VESTED
G000046,E00015,13,2024-09-15,36,VESTED
G000046,E00015,14,2024-12-15,36,VESTED
G000046,E00015,15,2025-03-15,36,VESTED
G000046,E00015,16,2025-06-15,50,VESTED
G000047,E00015,1,2022-03-15,20,VESTED
G000047,E00015,2,2022-06-15,20,VESTED
G000047,E00015,3,2022-09-15,20,VESTED
G000047,E00015,4,2022-12-15,20,VESTED
G000047,E00015,5,2023-03-15,20,VESTED
G000047,E00015,6,2023-06-15,20,VESTED
G000047,E00015,7,2023-09-15,20,VESTED
G000047,E00015,8,2023-12-15,20,VESTED
G000047,E00015,9,2024-03-15,20,VESTED
G000047,E00015,10,2024-06-15,20,VESTED
G000047,E00015,11,2024-09-15,20,VESTED
G000047,E00015,12,2024-12-15,20,VESTED
G000047,E00015,13,2025-03-15,20,VESTED
G000047,E00015,14,2025-06-15,20,VESTED
G000047,E00015,15,2025-09-15,20,VESTED
G000047,E00015,16,2025-12-15,30,VESTED
G000048,E00015,1,2023-03-15,15,VESTED
G000048,E00015,2,2023-06-15,15,VESTED
G000048,E00015,3,2023-09-15,15,VESTED
G000048,E00015,4,2023-12-15,15,VESTED
G000048,E00015,5,2024-03-15,15,VESTED
G000048,E00015,6,2024-06-15,15,VESTED
G000048,E00015,7,2024-09-15,15,VESTED
G000048,E00015,8,2024-12-15,15,VESTED
G000048,E00015,9,2025-03-15,15,VESTED
G000048,E00015,10,2025-06-15,15,VESTED
G000048,E00015,11,2025-09-15,15,VESTED
G000048,E00015,12,2025-12-15,15,VESTED
G000048,E00015,13,2026-03-15,15,VESTED
G000048,E00015,14,2026-06-15,15,VESTED
G000048,E00015,15,2026-09-15,15,VESTED
G000048,E00015,16,2026-12-15,15,UNVESTED
G000049,E00015,1,2024-03-15,24,VESTED
G000049,E00015,2,2024-06-15,24,VESTED
G000049,E00015,3,2024-09-15,24,VESTED
G000049,E00015,4,2024-12-15,24,VESTED
G000049,E00015,5,2025-03-15,24,VESTED
G000049,E00015,6,2025-06-15,24,VESTED
G000049,E00015,7,2025-09-15,24,VESTED
G000049,E00015,8,2025-12-15,24,VESTED
G000049,E00015,9,2026-03-15,24,VESTED
G000049,E00015,10,2026-06-15,24,VESTED
G000049,E00015,11,2026-09-15,24,VESTED
G000049,E00015,12,2026-12-15,24,UNVESTED
G000049,E00015,13,2027-03-15,24,UNVESTED
G000049,E00015,14,2027-06-15,24,UNVESTED
G000049,E00015,15,2027-09-15,24,UNVESTED
G000049,E00015,16,2027-12-15,30,UNVESTED
G000050,E00015,1,2025-03-15,16,VESTED
G000050,E00015,2,2025-06-15,16,VESTED
G000050,E00015,3,2025-09-15,16,VESTED
G000050,E00015,4,2025-12-15,16,VESTED
G000050,E00015,5,2026-03-15,16,VESTED
G000050,E00015,6,2026-06-15,16,VESTED
G000050,E00015,7,2026-09-15,16,VESTED
G000050,E00015,8,2026-12-15,16,UNVESTED
G000050,E00015,9,2027-03-15,16,UNVESTED
G000050,E00015,10,2027-06-15,16,UNVESTED
G000050,E00015,11,2027-09-15,16,UNVESTED
G000050,E00015,12,2027-12-15,16,UNVESTED
G000050,E00015,13,2028-03-15,16,UNVESTED
G000050,E00015,14,2028-06-15,16,UNVESTED
G000050,E00015,15,2028-09-15,16,UNVESTED
G000050,E00015,16,2028-12-15,20,UNVESTED
G000051,E00015,1,2026-03-15,15,VESTED
G000051,E00015,2,2026-06-15,15,VESTED
G000051,E00015,3,2026-09-15,15,VESTED
G000051,E00015,4,2026-12-15,15,UNVESTED
G000051,E00015,5,2027-03-15,15,UNVESTED
G000051,E00015,6,2027-06-15,15,UNVESTED
G000051,E00015,7,2027-09-15,15,UNVESTED
G000051,E00015,8,2027-12-15,15,UNVESTED
G000051,E00015,9,2028-03-15,15,UNVESTED
G000051,E00015,10,2028-06-15,15,UNVESTED
G000051,E00015,11,2028-09-15,15,UNVESTED
G000051,E00015,12,2028-12-15,15,UNVESTED
G000051,E00015,13,2029-03-15,15,UNVESTED
G000051,E00015,14,2029-06-15,15,UNVESTED
G000051,E00015,15,2029-09-15,15,UNVESTED
G000051,E00015,16,2029-12-15,25,UNVESTED
G000052,E00016,1,2024-12-15,20,VESTED
G000052,E00016,2,2025-03-15,20,VESTED
G000052,E00016,3,2025-06-15,20,VESTED
G000052,E00016,4,2025-09-15,20,VESTED
G000052,E00016,5,2025-12-15,20,VESTED
G000052,E00016,6,2026-03-15,20,VESTED
G000052,E00016,7,2026-06-15,20,VESTED
G000052,E00016,8,2026-09-15,20,VESTED
G000052,E00016,9,2026-12-15,20,UNVESTED
G000052,E00016,10,2027-03-15,20,UNVESTED
G000052,E00016,11,2027-06-15,20,UNVESTED
G000052,E00016,12,2027-09-15,20,UNVESTED
G000052,E00016,13,2027-12-15,20,UNVESTED
G000052,E00016,14,2028-03-15,20,UNVESTED
G000052,E00016,15,2028-06-15,20,UNVESTED
G000052,E00016,16,2028-09-15,20,UNVESTED
G000053,E00016,1,2026-03-15,10,VESTED
G000053,E00016,2,2026-06-15,10,VESTED
G000053,E00016,3,2026-09-15,10,VESTED
G000053,E00016,4,2026-12-15,10,UNVESTED
G000053,E00016,5,2027-03-15,10,UNVESTED
G000053,E00016,6,2027-06-15,10,UNVESTED
G000053,E00016,7,2027-09-15,10,UNVESTED
G000053,E00016,8,2027-12-15,10,UNVESTED
G000053,E00016,9,2028-03-15,10,UNVESTED
G000053,E00016,10,2028-06-15,10,UNVESTED
G000053,E00016,11,2028-09-15,10,UNVESTED
G000053,E00016,12,2028-12-15,10,UNVESTED
G000053,E00016,13,2029-03-15,10,UNVESTED
G000053,E00016,14,2029-06-15,10,UNVESTED
G000053,E00016,15,2029-09-15,10,UNVESTED
G000053,E00016,16,2029-12-15,20,UNVESTED
G000054,E00017,1,2021-09-15,136,VESTED
G000054,E00017,2,2021-12-15,136,VESTED
G000054,E00017,3,2022-03-15,136,VESTED
G000054,E00017,4,2022-06-15,136,VESTED
G000054,E00017,5,2022-09-15,136,VESTED
G000054,E00017,6,2022-12-15,136,VESTED
G000054,E00017,7,2023-03-15,136,VESTED
G000054,E00017,8,2023-06-15,136,VESTED
G000054,E00017,9,2023-09-15,136,VESTED
G000054,E00017,10,2023-12-15,136,VESTED
G000054,E00017,11,2024-03-15,136,VESTED
G000054,E00017,12,2024-06-15,136,VESTED
G000054,E00017,13,2024-09-15,136,VESTED
G000054,E00017,14,2024-12-15,136,VESTED
G000054,E00017,15,2025-03-15,136,VESTED
G000054,E00017,16,2025-06-15,150,VESTED
G000055,E00017,1,2022-03-15,40,VESTED
G000055,E00017,2,2022-06-15,40,VESTED
G000055,E00017,3,2022-09-15,40,VESTED
G000055,E00017,4,2022-12-15,40,VESTED
G000055,E00017,5,2023-03-15,40,VESTED
G000055,E00017,6,2023-06-15,40,VESTED
G000055,E00017,7,2023-09-15,40,VESTED
G000055,E00017,8,2023-12-15,40,VESTED
G000055,E00017,9,2024-03-15,40,VESTED
G000055,E00017,10,2024-06-15,40,VESTED
G000055,E00017,11,2024-09-15,40,VESTED
G000055,E00017,12,2024-12-15,40,VESTED
G000055,E00017,13,2025-03-15,40,VESTED
G000055,E00017,14,2025-06-15,40,VESTED
G000055,E00017,15,2025-09-15,40,VESTED
G000055,E00017,16,2025-12-15,50,VESTED
G000056,E00017,1,2023-03-15,28,VESTED
G000056,E00017,2,2023-06-15,28,VESTED
G000056,E00017,3,2023-09-15,28,VESTED
G000056,E00017,4,2023-12-15,28,VESTED
G000056,E00017,5,2024-03-15,28,VESTED
G000056,E00017,6,2024-06-15,28,VESTED
G000056,E00017,7,2024-09-15,28,VESTED
G000056,E00017,8,2024-12-15,28,VESTED
G000056,E00017,9,2025-03-15,28,VESTED
G000056,E00017,10,2025-06-15,28,VESTED
G000056,E00017,11,2025-09-15,28,VESTED
G000056,E00017,12,2025-12-15,28,VESTED
G000056,E00017,13,2026-03-15,28,VESTED
G000056,E00017,14,2026-06-15,28,VESTED
G000056,E00017,15,2026-09-15,28,VESTED
G000056,E00017,16,2026-12-15,40,UNVESTED
G000057,E00017,1,2024-03-15,41,VESTED
G000057,E00017,2,2024-06-15,41,VESTED
G000057,E00017,3,2024-09-15,41,VESTED
G000057,E00017,4,2024-12-15,41,VESTED
G000057,E00017,5,2025-03-15,41,VESTED
G000057,E00017,6,2025-06-15,41,VESTED
G000057,E00017,7,2025-09-15,41,VESTED
G000057,E00017,8,2025-12-15,41,VESTED
G000057,E00017,9,2026-03-15,41,VESTED
G000057,E00017,10,2026-06-15,41,VESTED
G000057,E00017,11,2026-09-15,41,VESTED
G000057,E00017,12,2026-12-15,41,UNVESTED
G000057,E00017,13,2027-03-15,41,UNVESTED
G000057,E00017,14,2027-06-15,41,UNVESTED
G000057,E00017,15,2027-09-15,41,UNVESTED
G000057,E00017,16,2027-12-15,55,UNVESTED
G000058,E00017,1,2025-03-15,31,VESTED
G000058,E00017,2,2025-06-15,31,VESTED
G000058,E00017,3,2025-09-15,31,VESTED
G000058,E00017,4,2025-12-15,31,VESTED
G000058,E00017,5,2026-03-15,31,VESTED
G000058,E00017,6,2026-06-15,31,VESTED
G000058,E00017,7,2026-09-15,31,VESTED
G000058,E00017,8,2026-12-15,31,UNVESTED
G000058,E00017,9,2027-03-15,31,UNVESTED
G000058,E00017,10,2027-06-15,31,UNVESTED
G000058,E00017,11,2027-09-15,31,UNVESTED
G000058,E00017,12,2027-12-15,31,UNVESTED
G000058,E00017,13,2028-03-15,31,UNVESTED
G000058,E00017,14,2028-06-15,31,UNVESTED
G000058,E00017,15,2028-09-15,31,UNVESTED
G000058,E00017,16,2028-12-15,45,UNVESTED
G000059,E00017,1,2026-03-15,31,VESTED
G000059,E00017,2,2026-06-15,31,VESTED
G000059,E00017,3,2026-09-15,31,VESTED
G000059,E00017,4,2026-12-15,31,UNVESTED
G000059,E00017,5,2027-03-15,31,UNVESTED
G000059,E00017,6,2027-06-15,31,UNVESTED
G000059,E00017,7,2027-09-15,31,UNVESTED
G000059,E00017,8,2027-12-15,31,UNVESTED
G000059,E00017,9,2028-03-15,31,UNVESTED
G000059,E00017,10,2028-06-15,31,UNVESTED
G000059,E00017,11,2028-09-15,31,UNVESTED
G000059,E00017,12,2028-12-15,31,UNVESTED
G000059,E00017,13,2029-03-15,31,UNVESTED
G000059,E00017,14,2029-06-15,31,UNVESTED
G000059,E00017,15,2029-09-15,31,UNVESTED
G000059,E00017,16,2029-12-15,45,UNVESTED
G000060,E00018,1,2026-06-15,56,VESTED
G000060,E00018,2,2026-09-15,56,VESTED
G000060,E00018,3,2026-12-15,56,UNVESTED
G000060,E00018,4,2027-03-15,56,UNVESTED
G000060,E00018,5,2027-06-15,56,UNVESTED
G000060,E00018,6,2027-09-15,56,UNVESTED
G000060,E00018,7,2027-12-15,56,UNVESTED
G000060,E00018,8,2028-03-15,56,UNVESTED
G000060,E00018,9,2028-06-15,56,UNVESTED
G000060,E00018,10,2028-09-15,56,UNVESTED
G000060,E00018,11,2028-12-15,56,UNVESTED
G000060,E00018,12,2029-03-15,56,UNVESTED
G000060,E00018,13,2029-06-15,56,UNVESTED
G000060,E00018,14,2029-09-15,56,UNVESTED
G000060,E00018,15,2029-12-15,56,UNVESTED
G000060,E00018,16,2030-03-15,60,UNVESTED
G000061,E00019,1,2025-12-15,113,VESTED
G000061,E00019,2,2026-03-15,113,VESTED
G000061,E00019,3,2026-06-15,113,VESTED
G000061,E00019,4,2026-09-15,113,VESTED
G000061,E00019,5,2026-12-15,113,UNVESTED
G000061,E00019,6,2027-03-15,113,UNVESTED
G000061,E00019,7,2027-06-15,113,UNVESTED
G000061,E00019,8,2027-09-15,113,UNVESTED
G000061,E00019,9,2027-12-15,113,UNVESTED
G000061,E00019,10,2028-03-15,113,UNVESTED
G000061,E00019,11,2028-06-15,113,UNVESTED
G000061,E00019,12,2028-09-15,113,UNVESTED
G000061,E00019,13,2028-12-15,113,UNVESTED
G000061,E00019,14,2029-03-15,113,UNVESTED
G000061,E00019,15,2029-06-15,113,UNVESTED
G000061,E00019,16,2029-09-15,125,UNVESTED
G000062,E00020,1,2025-09-15,31,VESTED
G000062,E00020,2,2025-12-15,31,VESTED
G000062,E00020,3,2026-03-15,31,VESTED
G000062,E00020,4,2026-06-15,31,VESTED
G000062,E00020,5,2026-09-15,31,VESTED
G000062,E00020,6,2026-12-15,31,UNVESTED
G000062,E00020,7,2027-03-15,31,UNVESTED
G000062,E00020,8,2027-06-15,31,UNVESTED
G000062,E00020,9,2027-09-15,31,UNVESTED
G000062,E00020,10,2027-12-15,31,UNVESTED
G000062,E00020,11,2028-03-15,31,UNVESTED
G000062,E00020,12,2028-06-15,31,UNVESTED
G000062,E00020,13,2028-09-15,31,UNVESTED
G000062,E00020,14,2028-12-15,31,UNVESTED
G000062,E00020,15,2029-03-15,31,UNVESTED
G000062,E00020,16,2029-06-15,35,UNVESTED
G000063,E00021,1,2024-09-15,35,VESTED
G000063,E00021,2,2024-12-15,35,VESTED
G000063,E00021,3,2025-03-15,35,VESTED
G000063,E00021,4,2025-06-15,35,FORFEITED
G000063,E00021,5,2025-09-15,35,FORFEITED
G000063,E00021,6,2025-12-15,35,FORFEITED
G000063,E00021,7,2026-03-15,35,FORFEITED
G000063,E00021,8,2026-06-15,35,FORFEITED
G000063,E00021,9,2026-09-15,35,FORFEITED
G000063,E00021,10,2026-12-15,35,FORFEITED
G000063,E00021,11,2027-03-15,35,FORFEITED
G000063,E00021,12,2027-06-15,35,FORFEITED
G000063,E00021,13,2027-09-15,35,FORFEITED
G000063,E00021,14,2027-12-15,35,FORFEITED
G000063,E00021,15,2028-03-15,35,FORFEITED
G000063,E00021,16,2028-06-15,45,FORFEITED
G000064,E00021,1,2025-03-15,7,VESTED
G000064,E00021,2,2025-06-15,7,FORFEITED
G000064,E00021,3,2025-09-15,7,FORFEITED
G000064,E00021,4,2025-12-15,7,FORFEITED
G000064,E00021,5,2026-03-15,7,FORFEITED
G000064,E00021,6,2026-06-15,7,FORFEITED
G000064,E00021,7,2026-09-15,7,FORFEITED
G000064,E00021,8,2026-12-15,7,FORFEITED
G000064,E00021,9,2027-03-15,7,FORFEITED
G000064,E00021,10,2027-06-15,7,FORFEITED
G000064,E00021,11,2027-09-15,7,FORFEITED
G000064,E00021,12,2027-12-15,7,FORFEITED
G000064,E00021,13,2028-03-15,7,FORFEITED
G000064,E00021,14,2028-06-15,7,FORFEITED
G000064,E00021,15,2028-09-15,7,FORFEITED
G000064,E00021,16,2028-12-15,15,FORFEITED
G000065,E00022,1,2022-03-15,79,VESTED
G000065,E00022,2,2022-06-15,79,VESTED
G000065,E00022,3,2022-09-15,79,VESTED
G000065,E00022,4,2022-12-15,79,VESTED
G000065,E00022,5,2023-03-15,79,VESTED
G000065,E00022,6,2023-06-15,79,VESTED
G000065,E00022,7,2023-09-15,79,VESTED
G000065,E00022,8,2023-12-15,79,VESTED
G000065,E00022,9,2024-03-15,79,VESTED
G000065,E00022,10,2024-06-15,79,VESTED
G000065,E00022,11,2024-09-15,79,VESTED
G000065,E00022,12,2024-12-15,79,VESTED
G000065,E00022,13,2025-03-15,79,VESTED
G000065,E00022,14,2025-06-15,79,VESTED
G000065,E00022,15,2025-09-15,79,VESTED
G000065,E00022,16,2025-12-15,85,VESTED
G000066,E00022,1,2023-03-15,38,VESTED
G000066,E00022,2,2023-06-15,38,VESTED
G000066,E00022,3,2023-09-15,38,VESTED
G000066,E00022,4,2023-12-15,38,VESTED
G000066,E00022,5,2024-03-15,38,VESTED
G000066,E00022,6,2024-06-15,38,VESTED
G000066,E00022,7,2024-09-15,38,VESTED
G000066,E00022,8,2024-12-15,38,VESTED
G000066,E00022,9,2025-03-15,38,VESTED
G000066,E00022,10,2025-06-15,38,VESTED
G000066,E00022,11,2025-09-15,38,VESTED
G000066,E00022,12,2025-12-15,38,VESTED
G000066,E00022,13,2026-03-15,38,VESTED
G000066,E00022,14,2026-06-15,38,VESTED
G000066,E00022,15,2026-09-15,38,VESTED
G000066,E00022,16,2026-12-15,50,UNVESTED
G000067,E00022,1,2024-03-15,28,VESTED
G000067,E00022,2,2024-06-15,28,VESTED
G000067,E00022,3,2024-09-15,28,VESTED
G000067,E00022,4,2024-12-15,28,VESTED
G000067,E00022,5,2025-03-15,28,VESTED
G000067,E00022,6,2025-06-15,28,VESTED
G000067,E00022,7,2025-09-15,28,VESTED
G000067,E00022,8,2025-12-15,28,VESTED
G000067,E00022,9,2026-03-15,28,VESTED
G000067,E00022,10,2026-06-15,28,VESTED
G000067,E00022,11,2026-09-15,28,VESTED
G000067,E00022,12,2026-12-15,28,UNVESTED
G000067,E00022,13,2027-03-15,28,UNVESTED
G000067,E00022,14,2027-06-15,28,UNVESTED
G000067,E00022,15,2027-09-15,28,UNVESTED
G000067,E00022,16,2027-12-15,30,UNVESTED
G000068,E00022,1,2025-03-15,42,VESTED
G000068,E00022,2,2025-06-15,42,VESTED
G000068,E00022,3,2025-09-15,42,VESTED
G000068,E00022,4,2025-12-15,42,VESTED
G000068,E00022,5,2026-03-15,42,VESTED
G000068,E00022,6,2026-06-15,42,VESTED
G000068,E00022,7,2026-09-15,42,VESTED
G000068,E00022,8,2026-12-15,42,UNVESTED
G000068,E00022,9,2027-03-15,42,UNVESTED
G000068,E00022,10,2027-06-15,42,UNVESTED
G000068,E00022,11,2027-09-15,42,UNVESTED
G000068,E00022,12,2027-12-15,42,UNVESTED
G000068,E00022,13,2028-03-15,42,UNVESTED
G000068,E00022,14,2028-06-15,42,UNVESTED
G000068,E00022,15,2028-09-15,42,UNVESTED
G000068,E00022,16,2028-12-15,50,UNVESTED
G000069,E00022,1,2026-03-15,48,VESTED
G000069,E00022,2,2026-06-15,48,VESTED
G000069,E00022,3,2026-09-15,48,VESTED
G000069,E00022,4,2026-12-15,48,UNVESTED
G000069,E00022,5,2027-03-15,48,UNVESTED
G000069,E00022,6,2027-06-15,48,UNVESTED
G000069,E00022,7,2027-09-15,48,UNVESTED
G000069,E00022,8,2027-12-15,48,UNVESTED
G000069,E00022,9,2028-03-15,48,UNVESTED
G000069,E00022,10,2028-06-15,48,UNVESTED
G000069,E00022,11,2028-09-15,48,UNVESTED
G000069,E00022,12,2028-12-15,48,UNVESTED
G000069,E00022,13,2029-03-15,48,UNVESTED
G000069,E00022,14,2029-06-15,48,UNVESTED
G000069,E00022,15,2029-09-15,48,UNVESTED
G000069,E00022,16,2029-12-15,60,UNVESTED
G000070,E00023,1,2022-09-15,45,VESTED
G000070,E00023,2,2022-12-15,45,VESTED
G000070,E00023,3,2023-03-15,45,VESTED
G000070,E00023,4,2023-06-15,45,VESTED
G000070,E00023,5,2023-09-15,45,VESTED
G000070,E00023,6,2023-12-15,45,VESTED
G000070,E00023,7,2024-03-15,45,VESTED
G000070,E00023,8,2024-06-15,45,VESTED
G000070,E00023,9,2024-09-15,45,VESTED
G000070,E00023,10,2024-12-15,45,VESTED
G000070,E00023,11,2025-03-15,45,VESTED
G000070,E00023,12,2025-06-15,45,VESTED
G000070,E00023,13,2025-09-15,45,VESTED
G000070,E00023,14,2025-12-15,45,VESTED
G000070,E00023,15,2026-03-15,45,VESTED
G000070,E00023,16,2026-06-15,45,VESTED
